00393	18752	96288
00395	28275	54734
00395	54527	01630
00398	05133	96846
00398	32827	26002
00398	49376	16058
00398	81802	73148
00399	31796	55083
00400	20386	48918
00401	05577	63762
00402	41018	70170
00403	20637	13162
00403	82379	64560
00403	92064	68250
00404	25377	56030
00404	53031	30772
00404	76461	04213
00405	30387	57787
00407	41672	79683
00408	41204	40274
00411	19694	05170
00411	84898	43832
00412	18136	73591
00412	40328	90610
00415	84807	17821
00416	17470	17283
00416	95022	04053
00417	11759	23163
00419	11473	29872
00421	21194	90089
00421	46766	31163
00422	03926	22824
00422	21180	75772
00423	32252	75688
00424	37002	89943
00425	55314	95743
00425	79479	82075
00426	28838	48923
00428	16102	73199
00428	18172	24864
00428	77297	90033
00428	88679	95305
00429	07964	21382
00430	10892	64614
00430	78229	84563
00431	01140	90008
00431	23194	10411
00434	73876	60250
00435	04525	14371
00435	82219	03835
00436	11986	94128
00436	81828	73693
00437	48846	98519
00437	51452	72757
00437	88674	69592
00438	74038	69540
00439	75536	52377
00441	13807	29632
00441	43794	79106
00441	50859	84720
00442	03801	20058
00443	17135	84308
00443	66599	13589
00443	79126	62365
00443	91443	55153
00444	95972	02097
00445	15621	25857
00445	52808	24298
00446	42937	86458
00447	06098	76084
00448	71065	47209
00452	86112	27516
00453	28413	61840
00453	43196	98757
00453	60541	97141
00454	12856	55338
00454	91270	37169
00455	43212	49520
00457	99583	68509
00458	52645	81419
00459	83861	17342
00460	30331	01687
00461	45441	18584
00461	65297	49845
00464	59047	09568
00464	78444	06279
00467	22887	50864
00467	45294	88873
00467	48262	56985
00467	82022	07098
00468	20815	36524
00468	54101	41148
00470	92101	21030
00475	58202	62091
00476	25681	07055
00476	68744	86105
00482	26874	41298
00482	67298	07637
00483	40904	75627
00483	53827	04324
00486	74901	36898
00488	29602	18949
00488	37201	11512
00488	79062	21944
00489	78774	22205
00492	93271	46380
00493	49930	39230
00494	07423	16633
00494	70433	73082
00495	39341	92352
00495	65915	89813
00496	71210	15322
00497	22186	05083
00497	27138	03125
00497	46592	54931
00498	74870	64221
00498	76267	17663
00499	46698	95857
00502	02991	28940
00503	39494	49614
00505	71054	51447
00506	00781	08139
00508	12209	58518
00509	04117	87962
00510	83881	88436
00511	39693	86574
00511	99806	53210
00512	80890	40875
00514	69033	48106
00514	70503	60443
00514	71961	02897
00515	02597	93952
00515	07781	39248
00515	25823	35338
00516	02549	07383
00516	37187	83744
00516	97142	88997
00517	60922	39855
00518	02507	91296
00518	22345	59573
00518	29282	93353
00520	50534	60468
00523	61966	29007
00524	28400	66929
00524	73748	09340
00525	21286	06102
00526	18308	92753
00527	74485	60088
00527	89806	16936
00530	55832	56509
00531	23901	49098
00532	01343	41929
00533	11347	89913
00534	19253	16262
00536	56574	94207
00536	80573	00648
00536	97065	46770
00537	75842	06319
00539	20952	65231
00542	39930	71042
00543	25946	41998
00543	42173	45301
00544	36498	01401
00547	16865	52528
00547	63185	74874
00549	06306	31936
00549	20329	08167
00549	62471	33702
00549	76175	52315
00550	31662	92317
00551	22410	67051
00551	87408	22727
00551	94373	47091
00552	50465	59205
00553	54761	47967
00555	34514	31292
00555	56446	36937
00555	66415	25390
00557	19819	12089
00557	75920	43718
00557	77308	33671
00558	98283	42594
00559	50925	99097
00560	26317	71204
00563	71119	14328
00566	50571	97496
00567	60549	54043
00568	93642	08274
00569	71523	11550
00569	96350	75773
00570	99691	61202
00572	11017	17245
00573	08048	10239
00573	51047	77466
00574	64659	89649
00575	89364	56281
00576	39161	69245
00577	74031	61912
00578	77505	42565
00579	17007	21365
00579	53162	98258
00582	22997	67132
00584	40660	54439
00585	34517	69384
00585	85157	67645
00586	20328	90231
00587	73987	78448
00588	63951	76803
00589	15246	61115
00589	41632	21585
00589	62682	80561
00591	15194	23193
00591	28086	22333
00591	91757	45260
00593	91733	14730
00594	84984	69918
00595	16386	58763
00595	22951	47670
00597	35009	62212
00598	45854	34735
00598	81210	18864
00600	05536	61490
00601	16324	31015
00602	55696	79480
00603	80355	09942
00606	39634	73419
00607	42883	44212
00608	77240	21758
00610	25722	61624
00611	15075	63548
00611	41216	27456
00611	74216	60281
00611	86870	09705
00613	59955	83459
00620	01175	33289
00620	04591	28970
00620	49365	10078
00622	65292	39288
00623	27080	99039
00623	96969	36702
00625	03184	93171
00626	05500	00554
00626	55014	05244
00626	77162	29181
00627	42156	49646
00628	50490	42669
00633	18629	36674
00633	61204	60363
00634	15959	22196
00634	57007	10964
00636	36901	88491
00637	85402	70026
00638	80581	49490
00638	84163	38910
00641	71046	23697
00645	67263	46832
00646	91614	45974
00647	46757	05206
00648	19110	88839
00651	79959	66868
00651	97274	80329
00652	64307	03272
00654	64488	43800
00657	33434	55403
00664	79909	06027
00665	68786	24806
00670	27689	51275
00670	35678	20347
00672	17603	47208
00674	58577	04842
00675	50517	11953
00675	57310	76041
00678	03175	72516
00678	29207	12362
00678	82473	55238
00678	99701	00828
00679	44669	44081
00681	36716	98374
00682	47656	25079
00682	57222	62136
00686	67586	84353
00686	92389	64539
00689	31810	44044
00689	62240	87044
00691	00871	77423
00691	18397	50590
00692	59956	89153
00693	69253	81878
00694	02415	63719
00694	70919	28476
00695	12523	25902
00697	05316	19905
00697	42495	28066
00699	11374	79806
00700	29655	53951
00700	30268	96846
00701	05083	70147
00701	37478	16511
00701	60740	25484
00701	92883	78181
00705	95139	53757
00705	98916	25931
00706	28846	52812
00707	62820	97336
00710	88236	98292
00713	26612	46450
00713	28496	29866
00713	45608	25412
00714	22704	98210
00714	71900	77214
00715	14184	83724
00720	70038	42499
00720	99305	02052
00723	91260	23175
00728	00898	72482
00728	96249	61138
00729	13985	56068
00729	52903	72163
00729	95398	22359
00730	84301	98787
00731	25167	36333
00733	46916	41670
00733	87840	90014
00734	01459	13700
00736	17123	91748
00736	44453	47560
00736	57076	46134
00737	43077	67165
00738	25327	74927
00739	21662	01166
00739	93517	98640
00740	22495	22102
00740	65454	46964
00740	73236	86286
00741	33656	66834
00742	01932	44365
00742	92227	81296
00743	05721	86649
00743	58317	71595
00743	59298	95918
00743	82759	54167
00743	89407	68060
00745	58118	91150
00747	53090	75155
00747	56740	21405
00747	64967	61456
00748	35897	36203
00748	63124	76148
00748	64283	76759
00749	45534	46951
00750	25706	50665
00750	74579	01070
00750	90819	46899
00750	91921	80879
00751	39892	24009
00751	84767	88130
00752	53412	77065
00753	30772	70088
00755	80531	41525
00756	46613	38107
00757	08273	59775
00757	76392	69485
00758	78079	94012
00760	59580	76462
00760	79520	65963
00763	51152	13047
00766	10503	51808
00768	12528	86487
00770	46007	42391
00772	11984	24359
00773	27716	15643
00773	65561	53156
00774	00641	69667
00774	38671	21279
00775	25497	83968
00777	97680	22966
00779	89851	56089
00780	31509	88016
00782	73096	21204
00782	83667	40303
00784	77703	57855
00787	56951	79713
00788	70901	90209
00791	09176	38083
00791	32530	13870
00792	96397	80474
00793	13708	17335
00794	43744	87661
00796	09837	59518
00798	59415	52868
00800	70736	45443
00801	39474	41917
00802	06971	15568
00804	04472	05941
00804	69182	50099
00805	44123	34307
00805	84181	24294
00806	02478	43606
00807	99363	03029
00808	79767	75207
00809	88871	86206
00810	48736	79769
00811	97498	66685
00812	89823	98130
00813	38450	35800
00813	86858	12562
00814	15378	76002
00816	38290	63304
00818	85073	03279
00819	60903	76213
00819	96694	86334
00821	21945	58955
00823	16910	80616
00827	69704	64623
00828	45325	86852
00829	89905	60863
00829	98176	37015
00830	77594	21304
00831	14463	78864
00831	87630	29674
00832	22909	52340
00832	66605	69771
00833	63158	70438
00834	81945	91623
00835	90803	98855
00838	03161	31029
00838	39178	88401
00838	46404	52552
00838	84218	72633
00839	32854	33547
00841	69625	46359
00843	53912	76269
00845	47703	16115
00846	71535	93221
00846	72707	76704
00846	86021	11060
00849	16376	20070
00851	09639	63757
00851	32661	05677
00853	11892	83638
00853	78838	52821
00855	89282	43223
00856	47876	92521
00857	16767	64584
00857	17462	95673
00857	26003	96804
00857	94779	11297
00858	54883	20361
00859	19428	08168
00861	07847	71803
00863	73346	68878
00864	32210	99278
00865	20971	40778
00865	87433	07107
00866	59119	96387
00867	85606	01300
00868	12639	44483
00868	38744	96219
00868	73723	38624
00869	43917	56362
00869	62609	33582
00869	63521	37671
00871	70222	28002
00872	76961	56836
00873	45704	33113
00873	65785	31839
00873	76911	25283
00875	48170	50203
00880	45305	48185
00883	45726	34532
00886	15996	68793
00887	31375	21691
00889	69237	59056
00890	68885	47223
00891	11061	54841
00891	38469	96677
00891	50014	68553
00891	50552	66307
00892	22909	68373
00892	46417	07925
00893	41683	63596
00893	72456	20120
00894	39722	44843
00895	59834	61928
00895	62445	70768
00896	15325	29247
00896	24802	76526
00896	75133	64770
00898	18650	82701
00899	25237	48087
00902	00514	47087
00902	74875	85034
00903	77815	38637
00904	70337	74485
00906	08400	19540
00907	03474	51459
00907	76554	46309
00909	88941	79382
00910	91592	49314
00911	70416	70549
00913	04957	45424
00913	20445	50423
00915	10797	83840
00916	24071	79262
00916	72793	48479
00917	00475	85739
00917	73473	73064
00920	49686	18972
00920	59850	52275
00920	89133	19380
00921	72464	07367
00922	26514	32265
00923	92052	42198
00924	05220	20719
00924	35452	69961
00924	49629	45737
00925	03226	16177
00925	12194	37077
00926	38733	94346
00927	25945	82981
00927	29694	44051
00928	13938	97693
00928	69650	59857
00930	98533	38665
00930	99884	49160
00932	87788	86027
00933	16781	21473
00933	96607	43725
00934	01248	30335
00934	15772	85530
00935	47687	41654
00936	59245	95027
00937	93572	14933
00938	61877	55884
00940	02017	77168
00941	94513	48998
00942	35863	45990
00943	63966	21967
00945	45976	91681
00946	40886	70254
00946	91794	67347
00948	66635	38040
00949	85583	24705
00950	15189	97361
00950	40506	72943
00951	92940	61690
00953	23315	78444
00954	62883	96310
00955	31566	31341
00956	14093	74473
00956	33323	55631
00956	41847	90862
00959	08420	67540
00960	22767	06725
00960	61593	85295
00961	33264	44463
00962	44202	47071
00963	48888	65350
00963	88639	70784
00964	74618	37417
00965	18482	29854
00965	45080	70238
00965	91140	73608
00967	54301	71625
00967	71916	24685
00969	40547	94194
00969	43750	55055
00970	56821	36638
00970	58444	69801
00971	05754	17369
00971	44882	67171
00971	87229	80454
00972	59181	57366
00973	40949	46556
00973	96723	15442
00975	21460	47680
00976	06980	90209
00976	44774	12433
00976	50840	05078
00977	79897	39675
00977	87189	67452
00978	14798	05702
00978	70129	23091
00979	57532	01192
00980	08142	48018
00980	15315	41241
00982	00112	27953
00982	09483	26147
00985	46787	67991
00989	65775	52117
00990	31565	59948
00993	69981	77640
00996	62076	75185
00996	83005	88852
00997	29942	63561
00997	91709	76928
00998	93243	29965
00999	36621	78658
01000	77397	02726
01001	36606	34032
01004	58876	32099
01005	60191	56072
01005	88386	06508
01006	27802	04065
01007	24529	80667
01009	25738	56852
01009	42089	72694
01009	91031	99543
01012	09995	29704
01012	34936	82531
01013	46010	80723
01014	02090	61175
01014	36033	73070
01015	91476	74146
01016	06197	84505
01018	58064	17491
01020	56942	31155
01021	03717	47422
01021	69004	50633
01021	96791	99125
01022	07818	79660
01024	32426	48663
01025	21214	77544
01026	06688	14418
01029	66018	27289
01030	50815	11839
01030	52252	73931
01031	14156	28358
01032	06878	30192
01032	67215	59931
01034	57561	90000
01036	25324	91607
01036	25730	18925
01036	97849	43124
01038	08533	18669
01038	46640	50738
01039	24566	50430
01042	09412	63042
01043	34941	19325
01045	18019	86904
01048	44477	31982
01048	64684	74500
01048	78108	96064
01048	82738	87151
01049	06106	05235
01049	41761	82381
01050	80505	98193
01051	55093	09240
01051	84796	07422
01053	38005	88361
01054	12396	44945
01055	34381	25168
01056	22709	55461
01056	22767	56075
01056	47028	88531
01059	80509	18540
01061	28107	39403
01062	85237	95813
01063	45264	46278
01064	42115	63474
01064	93640	63631
01065	15640	27073
01065	29482	57574
01065	50278	66452
01067	72695	35405
01068	10444	78011
01070	67795	17630
01071	22737	29895
01071	42773	04580
01071	71550	73435
01073	25490	65660
01073	72731	14609
01075	13594	23882
01075	21423	56698
01076	17650	10162
01076	67410	28509
01077	53599	49561
01078	55656	58501
01080	16265	88232
01081	16267	50364
01081	48726	21000
01081	76089	52505
01082	16891	92947
01082	69485	28252
01083	32285	68538
01084	86267	34141
01085	02589	54413
01086	18582	91256
01087	62656	07907
01089	31723	94391
01090	38162	57588
01091	77972	98532
01093	07605	79322
01093	92184	69781
01094	40497	90726
01094	52158	61404
01094	95306	91302
01095	31040	43190
01095	41009	82791
01096	05609	14579
01096	84578	13815
01097	25011	23056
01097	45208	48470
01102	53306	96620
01102	70249	28327
01104	62722	95155
01105	29319	01384
01105	46994	00237
01106	24158	98854
01107	46447	66369
01107	73912	76983
01108	24441	80304
01109	66326	90350
01109	79517	25134
01110	13348	95226
01110	16221	69416
01111	43233	25048
01113	31012	65690
01113	45040	12807
01113	87863	98118
01114	43752	41303
01115	08199	49192
01115	72938	18971
01116	13086	82304
01117	72153	86871
01117	92037	58450
01118	17583	21660
01118	22694	05397
01119	81328	16504
01120	69410	19905
01120	72795	46847
01121	15254	89187
01122	72360	53048
01123	06905	04408
01124	26688	78858
01124	52972	28020
01125	60132	09561
01126	03343	30684
01126	15961	90914
01126	36096	36671
01127	68443	53118
01127	75966	24755
01131	90929	50898
01133	34693	98689
01133	41315	62466
01134	11876	63530
01134	18419	79309
01134	29936	09951
01135	25423	52358
01135	29447	22580
01137	11461	28218
01139	87728	41838
01141	06459	27089
01141	14759	99547
01142	38306	67277
01143	00518	75509
01143	71331	71031
01144	87185	98364
01145	43599	96319
01147	77302	42696
01148	09824	24398
01148	55797	54652
01148	75175	81327
01148	82139	71915
01148	89851	97939
01149	42814	76395
01149	82104	08973
01149	96057	54003
01150	35582	53774
01151	58984	07750
01153	44238	28313
01153	70007	83114
01156	20243	45959
01158	00070	00406
01158	35292	54465
01158	38084	60425
01160	85862	81451
01163	00886	34150
01163	40198	91691
01164	67003	58311
01164	85746	59852
01165	01438	41174
01166	84437	88119
01166	89917	52854
01167	29266	07486
01168	73097	11215
01168	82891	35237
01169	56925	24938
01170	45010	40683
01170	96461	71056
01170	98960	14627
01174	35410	90815
01174	36334	54220
01174	65142	79326
01175	10816	89304
01175	16563	66359
01175	50940	05613
01175	54809	06823
01175	67228	32994
01178	54947	58241
01178	72080	43759
01179	80723	76773
01181	11843	39736
01181	19922	79598
01181	20269	58954
01182	05822	83255
01184	10637	19467
01184	36207	98809
01185	22451	78238
01186	81250	43261
01187	27273	71393
01191	06109	84724
01193	02559	65741
01194	33390	13196
01194	86371	45468
01194	86579	71383
01195	29675	67596
01196	01821	59443
01196	29084	66154
01196	56756	74704
01196	75961	66179
01197	19704	75702
01199	10078	85169
01199	20741	11399
01200	96352	83213
01201	65361	50952
01202	47071	31661
01203	28783	55234
01203	70630	33337
01205	22061	33269
01207	00662	85154
01209	08671	93816
01212	32618	66600
01212	88625	51232
01213	49366	32471
01214	34948	71591
01214	80388	96975
01215	96957	44467
01217	65991	16905
01218	29257	18491
01221	92390	17782
01222	10304	06301
01222	41151	21306
01225	34081	37465
01225	38650	54188
01226	22790	50848
01226	59783	96871
01227	21715	31940
01229	75843	25337
01231	49030	78131
01231	69023	46448
01232	82082	23840
01234	64279	18656
01235	55324	34374
01237	22646	73347
01237	89814	04683
01238	06618	29510
01238	74249	40990
01238	93641	90234
01239	15373	90828
01241	07905	51894
01242	09804	47615
01243	76019	26327
01244	83897	59470
01252	09588	49814
01252	27025	23796
01254	23169	77601
01255	43080	59592
01256	22477	02280
01257	92364	38243
01258	70747	57102
01260	13027	88095
01260	37096	38161
01261	10045	52016
01261	92874	55689
01262	18837	74959
01262	19766	85249
01262	37693	54880
01263	24164	61062
01263	60119	96202
01267	56666	72846
01267	91433	01573
01268	59643	35287
01268	60575	45057
01269	84496	26883
01270	49465	40757
01272	22133	75914
01272	89969	97761
01273	51527	08280
01273	75209	32161
01274	29138	75586
01276	08467	39137
01276	30378	19117
01277	10398	03432
01277	57936	79619
01278	95346	78222
01279	30260	41964
01279	42649	32518
01282	18149	58318
01285	84759	18989
01286	29767	14468
01286	34900	60887
01288	02011	38516
01288	34460	92786
01288	92099	80543
01289	55962	58671
01289	59224	44125
01292	82464	00966
01293	60705	02002
01294	74018	30166
01295	51373	08311
01295	93186	27248
01297	13108	34260
01298	39888	00126
01298	44463	84660
01298	56790	15594
01300	03947	40434
01300	74045	71367
01300	89950	28312
01301	05188	03731
01301	90295	02350
01302	89676	29182
01303	28799	52476
01304	57799	49120
01307	68960	74517
01308	34804	59113
01308	88623	41910
01308	93032	45849
01310	49995	63109
01311	35700	67547
01311	50346	06989
01312	60307	76027
01313	75943	58748
01314	13627	86863
01315	85172	46236
01316	63410	81575
01317	51995	94649
01318	49893	02251
01319	20593	18351
01319	98451	19027
01320	37007	92310
01320	46987	76471
01320	62778	25235
01321	46686	01557
01321	53513	48667
01321	58162	17359
01322	22473	47117
01325	29994	53723
01326	68007	57887
01326	85479	35780
01328	92893	25866
01329	26457	34212
01329	49409	58453
01332	17198	20055
01333	17810	39743
01333	97909	42184
01334	30941	93960
01335	57504	83161
01336	15978	92057
01336	36423	80430
01338	38402	74937
01338	99847	33271
01341	84644	82551
01344	10111	85711
01345	60218	14272
01346	28810	85638
01347	11119	29546
01347	92509	78632
01348	02172	09151
01348	18952	27815
01350	26525	71298
01350	33688	56505
01350	43723	09432
01353	57680	00464
01354	05091	56380
01354	80234	55777
01354	99886	51913
01355	60826	12130
01356	32593	39205
01358	74482	76818
01361	16360	15622
01362	55060	40073
01362	58258	13780
01364	16402	58705
01364	30431	31853
01365	78599	50324
01370	42889	27742
01370	50491	85408
01370	95127	05493
01370	99336	77275
01373	19725	82262
01373	82077	73181
01373	83726	30513
01376	76061	34950
01376	87237	61908
01377	22754	16810
01378	06068	46942
01379	42678	26225
01380	86506	59392
01381	00418	80909
01381	25888	38292
01381	73520	19379
01386	39579	56439
01386	95161	59173
01387	99296	02591
01388	39918	59421
01388	53602	11493
01391	75987	99288
01392	16264	60723
01393	76656	42827
01398	31243	34352
01400	41849	66261
01400	85521	36736
01401	26600	72186
01402	25596	90234
01402	83880	73693
01403	59967	51765
01404	73437	79174
01405	46650	29395
01406	51549	19183
01406	77079	10254
01407	06437	22782
01408	02398	86131
01408	36447	82386
01408	59173	57232
01412	73052	89812
01413	59260	36570
01414	26778	70168
01414	80356	07965
01416	58269	99138
01416	80030	31397
01420	70672	47216
01421	78866	17361
01422	68844	41483
01423	04930	64978
01426	99201	03409
01427	02375	21695
01427	39947	30529
01427	48828	76657
01427	56948	46722
01428	25074	56803
01429	10803	83759
01435	40771	58585
01436	22418	34388
01436	95503	47133
01438	18989	56290
01440	94666	44585
01441	64194	07570
01444	19181	60587
01446	46673	16229
01446	69374	71505
01447	41152	05206
01447	93737	10619
01448	32395	74404
01448	82115	18535
01451	45222	68079
01452	62398	09041
01453	00160	27274
01453	95386	66805
01456	68473	38347
01456	74105	87436
01457	15568	35322
01457	70791	73500
01460	21505	83606
01460	94614	53536
01461	43242	60024
01461	62499	65630
01462	49892	83190
01462	99938	94779
01463	17610	62658
01464	55587	19627
01464	97882	32804
01465	01338	07734
01465	43986	51982
01465	56374	69903
01467	16830	22032
01468	01141	27706
01468	73513	63711
01470	33395	45773
01470	71650	63822
01471	45855	75205
01472	33351	10434
01473	93287	38919
01474	39281	95443
01475	24388	57320
01475	73894	46444
01476	46890	46766
01477	65487	90867
01481	07891	52837
01481	30758	34201
01483	02344	06444
01483	21737	28488
01483	86920	48970
01484	66068	42311
01485	78481	78384
01486	86587	18677
01487	47677	45905
01487	72401	40076
01488	81410	51139
01488	95268	37653
01489	65835	04998
01490	32075	72762
01491	77558	37038
01493	37000	86080
01493	93254	28358
01494	85283	21192
01495	34773	38232
01497	61059	65744
01498	14426	59162
01499	05285	90893
01500	37125	36276
01502	85825	45230
01502	86616	52370
01504	75423	49150
01505	23282	01222
01508	88158	15015
01510	66820	72670
01511	09525	93832
01513	70049	95416
01515	29413	35159
01517	66060	92385
01518	87325	94915
01519	48044	62101
01519	60962	43573
01520	67139	49527
01521	03426	41382
01521	99762	21092
01522	13349	09486
01522	93030	13512
01525	55648	65643
01526	76666	22570
01526	90051	82017
01527	57099	17627
01530	31325	55350
01531	32436	68396
01532	24119	78583
01532	79203	19361
01532	93512	48589
01533	44542	21105
01533	62072	33958
01534	37210	08103
01534	42490	15620
01534	55999	24342
01535	28019	74582
01537	23153	54827
01537	35131	89814
01537	56120	34076
